Age,CGPA,Financial_Stress,Semester_Credit_Load,Mental_Status,Sleep_Schedule,Extracurricular,Therapy,Exercise,Gender_Female,Gender_Male,Course_Business,Course_Computer Science,Course_Engineering,Course_Law,Course_Medical,Course_Others
26.0,2.975,1,25,0,1,0,-1,-1,1,0,0,0,0,1,0,0
19.0,3.66,1,26,1,-1,1,-1,-1,1,0,0,0,0,1,0,0
24.0,3.095,2,25,0,0,0,0,1,1,0,0,0,0,1,0,0
22.0,3.14,5,26,-1,-1,-1,-1,0,0,1,0,0,1,0,0,0
23.0,2.445,2,23,-1,0,-1,-1,-1,1,0,0,0,0,1,0,0
23.0,2.205,4,27,-1,0,0,-1,-1,1,0,0,1,0,0,0,0
23.0,2.45,3,28,-1,-1,1,-1,0,0,1,0,1,0,0,0,0
25.0,3.36,5,26,0,0,-1,-1,1,0,1,0,0,0,0,1,0
20.0,3.04,4,18,-1,1,0,-1,0,1,0,0,0,0,0,1,0
21.0,2.985,1,17,0,1,0,0,0,1,0,0,0,0,0,1,0
25.0,2.91,3,18,0,1,-1,-1,0,0,1,0,0,0,1,0,0
18.0,2.655,2,29,-1,0,-1,-1,1,0,1,0,0,0,0,1,0
23.0,2.85,5,18,-1,1,0,0,1,0,1,0,0,0,0,0,1
20.0,2.9251143268308284,3,29,-1,-1,-1,1,-1,0,1,0,1,0,0,0,0
21.0,2.87,5,24,0,1,-1,1,-1,0,1,0,0,0,0,1,0
21.0,2.59,4,16,-1,0,0,-1,1,0,1,0,1,0,0,0,0
23.0,2.66,1,22,-1,-1,0,-1,-1,0,1,0,0,0,0,0,1
20.0,2.9251143268308284,5,22,-1,1,0,-1,1,0,1,0,0,0,1,0,0
21.0,2.615,4,29,0,-1,0,-1,-1,0,1,0,0,1,0,0,0
26.0,3.515,1,29,1,-1,0,0,-1,0,1,1,0,0,0,0,0
26.0,3.12,5,28,-1,0,0,-1,0,0,1,0,1,0,0,0,0
24.0,2.695,3,23,0,0,0,-1,0,0,1,0,0,0,1,0,0
21.0,3.17,0,24,0,-1,-1,-1,0,0,1,0,1,0,0,0,0
19.0,2.96,4,20,-1,-1,0,-1,-1,1,0,0,1,0,0,0,0
23.0,3.275,3,17,1,0,0,0,-1,0,1,0,0,0,1,0,0
26.0,3.175,0,19,0,1,1,0,-1,1,0,0,1,0,0,0,0
20.0,3.23,0,26,1,1,0,0,0,1,0,0,0,1,0,0,0
19.0,2.9,1,28,0,1,-1,-1,0,0,1,0,1,0,0,0,0
24.0,2.875,1,25,-1,0,0,-1,0,1,0,0,0,1,0,0,0
20.0,2.9251143268308284,2,18,0,0,-1,-1,0,0,1,0,1,0,0,0,0
22.0,3.015,3,27,0,0,0,-1,-1,1,0,1,0,0,0,0,0
20.0,3.23,1,22,1,1,0,-1,0,0,1,0,0,0,1,0,0
23.0,2.76,3,18,0,-1,-1,0,0,0,1,0,0,0,1,0,0
20.0,2.685,4,23,-1,-1,0,-1,0,1,0,0,0,0,0,1,0
19.0,2.505,4,15,-1,0,0,-1,-1,1,0,0,0,0,0,0,1
19.0,2.885,4,27,0,-1,0,0,-1,1,0,0,0,1,0,0,0
19.0,2.735,1,17,-1,0,0,-1,1,0,1,0,0,0,0,1,0
21.0,3.36,3,24,0,0,0,-1,-1,1,0,0,0,0,0,1,0
19.0,2.76,1,24,0,0,0,1,0,0,1,0,1,0,0,0,0
21.0,3.18,3,26,-1,0,-1,-1,0,0,1,0,0,0,0,1,0
21.0,3.02,1,28,0,1,0,-1,-1,0,1,0,1,0,0,0,0
25.0,3.285,2,19,0,0,-1,1,-1,0,1,0,1,0,0,0,0
20.0,2.915,0,21,0,-1,0,1,1,0,1,0,0,0,0,1,0
19.0,3.33,3,18,1,0,-1,-1,0,1,0,0,0,0,1,0,0
20.0,2.675,1,23,0,0,0,0,0,0,1,0,0,0,0,1,0
19.0,2.46,2,28,1,0,1,0,-1,0,1,0,0,1,0,0,0
20.0,3.02,3,28,-1,0,1,-1,-1,0,1,0,0,0,0,0,1
22.0,3.0,2,22,0,0,1,-1,-1,0,1,0,1,0,0,0,0
18.0,2.525,5,21,-1,1,-1,-1,-1,1,0,0,1,0,0,0,0
22.0,3.09,5,20,-1,-1,1,0,-1,1,0,0,1,0,0,0,0
23.0,2.795,2,29,0,1,1,0,-1,0,1,1,0,0,0,0,0
22.0,2.48,4,18,-1,-1,0,0,-1,0,1,0,0,0,1,0,0
23.0,2.68,5,26,-1,-1,0,-1,0,0,1,0,1,0,0,0,0
23.0,2.55,5,26,0,0,-1,-1,1,0,1,0,0,1,0,0,0
20.0,2.9251143268308284,4,29,-1,-1,1,-1,0,0,1,0,0,0,0,1,0
24.0,2.81,0,28,0,1,0,-1,-1,0,1,0,0,0,0,0,1
25.0,2.895,4,15,0,0,-1,0,0,1,0,0,1,0,0,0,0
22.0,2.865,5,23,-1,0,-1,-1,1,1,0,0,0,0,0,1,0
21.0,3.255,2,29,-1,-1,1,0,0,0,1,0,1,0,0,0,0
25.0,3.115,2,29,0,1,0,1,0,0,1,0,0,0,1,0,0
21.0,2.735,1,23,0,-1,0,-1,-1,0,1,0,1,0,0,0,0
27.0,2.96,1,16,0,-1,0,-1,-1,1,0,0,0,1,0,0,0
19.0,2.64,0,18,-1,1,0,-1,0,1,0,0,0,0,0,1,0
19.0,2.57,5,28,0,0,0,-1,0,1,0,0,0,0,0,1,0
22.0,3.045,1,27,-1,1,1,-1,-1,1,0,0,0,0,1,0,0
20.0,2.98,5,24,0,-1,0,1,1,0,1,0,1,0,0,0,0
25.0,3.15,1,24,0,0,-1,-1,0,0,1,0,1,0,0,0,0
26.0,2.95,4,20,0,0,1,-1,1,0,1,0,1,0,0,0,0
25.0,3.325,0,27,-1,0,0,-1,-1,0,1,0,1,0,0,0,0
24.0,3.015,1,19,-1,-1,0,-1,0,1,0,0,1,0,0,0,0
18.0,3.54,0,26,1,0,0,0,-1,0,1,1,0,0,0,0,0
25.0,3.005,5,15,-1,0,1,-1,0,0,1,0,0,0,1,0,0
18.0,3.225,5,29,0,1,-1,-1,-1,1,0,0,0,1,0,0,0
21.0,2.845,2,25,0,1,0,0,1,1,0,0,0,0,0,1,0
19.0,2.585,4,15,-1,0,0,-1,0,1,0,0,0,0,0,1,0
22.0,2.8,4,22,-1,0,0,-1,-1,0,1,0,0,0,0,1,0
23.0,2.76,5,24,-1,0,0,-1,0,0,1,0,0,0,0,0,1
23.0,3.095,1,25,0,-1,-1,-1,0,1,0,0,0,0,0,0,1
23.0,3.01,1,26,-1,0,0,1,0,1,0,0,0,1,0,0,0
21.0,2.88,3,22,-1,0,1,-1,-1,0,1,0,0,0,0,1,0
20.0,3.07,3,24,0,-1,0,1,-1,1,0,0,0,0,1,0,0
26.0,2.775,3,15,-1,0,1,-1,0,0,1,1,0,0,0,0,0
19.0,3.49,2,20,1,0,-1,-1,1,1,0,0,0,0,0,1,0
24.0,3.6,4,28,1,0,0,-1,0,1,0,0,0,0,1,0,0
20.0,3.285,4,23,-1,1,-1,-1,0,0,1,0,1,0,0,0,0
20.0,3.34,1,16,-1,0,-1,-1,1,0,1,0,0,0,0,1,0
20.0,2.465,2,17,-1,1,0,-1,0,1,0,0,0,0,0,1,0
21.0,2.54,0,22,0,1,-1,-1,-1,1,0,0,0,1,0,0,0
21.0,2.97,4,20,-1,0,1,-1,1,1,0,0,0,0,0,1,0
19.0,2.745,5,17,0,1,1,-1,-1,0,1,0,0,1,0,0,0
22.0,2.755,3,19,-1,0,0,-1,0,1,0,0,1,0,0,0,0
18.0,2.815,3,23,-1,1,-1,0,-1,1,0,0,0,0,1,0,0
27.0,2.725,2,25,0,1,-1,-1,0,0,1,0,0,0,0,1,0
21.0,2.695,5,19,-1,-1,-1,-1,1,0,1,0,1,0,0,0,0
20.0,2.9251143268308284,3,24,0,0,-1,1,0,1,0,0,1,0,0,0,0
24.0,3.225,4,25,-1,1,0,-1,0,1,0,0,0,0,0,1,0
27.0,3.245,4,19,-1,0,0,-1,0,1,0,0,0,0,0,1,0
26.0,3.085,4,17,-1,-1,-1,-1,0,0,1,0,0,0,1,0,0
24.0,2.89,4,22,-1,0,1,-1,0,0,1,0,1,0,0,0,0
21.0,2.97,2,26,0,-1,1,-1,0,0,1,0,0,0,0,1,0
21.0,2.495,4,15,-1,-1,-1,-1,-1,0,1,0,0,0,1,0,0
21.0,2.67,3,28,0,1,1,0,-1,1,0,0,0,0,1,0,0
22.0,3.07,0,26,0,-1,0,-1,0,0,1,0,1,0,0,0,0
18.0,2.905,5,17,-1,1,-1,-1,0,0,1,1,0,0,0,0,0
24.0,2.495,4,27,-1,0,-1,-1,-1,1,0,0,0,0,0,1,0
23.0,3.115,3,29,-1,0,0,1,1,1,0,0,0,0,0,0,1
23.0,3.52,3,24,0,0,-1,-1,0,1,0,0,0,0,0,1,0
25.0,3.355,0,15,0,-1,0,-1,-1,1,0,0,0,0,0,0,1
18.0,2.705,1,21,0,0,-1,-1,-1,1,0,0,1,0,0,0,0
19.0,2.985,5,25,0,-1,-1,-1,1,1,0,0,0,1,0,0,0
23.0,3.385,1,21,0,0,0,-1,-1,0,1,0,0,0,1,0,0
22.0,3.13,3,26,-1,1,0,0,-1,0,1,0,0,0,0,1,0
18.0,3.27,4,18,0,1,0,-1,0,1,0,0,1,0,0,0,0
18.0,3.39,0,18,0,0,0,0,-1,1,0,0,0,0,0,0,1
20.0,2.38,5,20,0,1,0,0,-1,1,0,0,0,1,0,0,0
26.0,3.27,2,26,1,0,0,1,-1,0,1,0,0,1,0,0,0
22.0,2.665,4,19,-1,-1,-1,-1,0,0,1,0,0,0,1,0,0
21.0,2.515,2,27,0,-1,0,0,-1,1,0,0,0,0,0,1,0
18.0,3.22,2,16,0,0,0,-1,-1,0,1,0,0,0,0,1,0
24.0,2.595,2,23,-1,0,1,-1,-1,1,0,1,0,0,0,0,0
19.0,2.81,0,28,0,-1,0,-1,-1,0,1,0,0,0,0,0,1
26.0,3.44,2,26,0,0,0,-1,-1,0,1,0,0,0,0,1,0
18.0,2.475,5,25,0,0,1,0,0,1,0,0,1,0,0,0,0
21.0,2.4,0,28,-1,-1,1,-1,0,0,1,0,1,0,0,0,0
20.0,2.805,3,19,-1,-1,1,-1,0,0,1,0,0,1,0,0,0
25.0,3.12,3,16,0,-1,0,-1,-1,0,1,0,1,0,0,0,0
23.0,2.685,3,19,-1,-1,0,0,-1,1,0,0,0,0,0,1,0
19.0,3.27,2,26,-1,0,0,-1,0,1,0,0,0,1,0,0,0
20.0,3.125,3,17,-1,0,1,-1,0,0,1,0,0,0,0,1,0
22.0,2.775,0,29,0,0,-1,-1,-1,0,1,0,1,0,0,0,0
19.0,3.095,3,21,0,1,0,-1,-1,1,0,1,0,0,0,0,0
18.0,2.925,3,15,-1,0,0,-1,0,0,1,0,0,0,0,1,0
20.0,2.635,0,23,0,0,0,-1,-1,0,1,0,0,1,0,0,0
22.0,2.91,4,26,0,-1,0,-1,-1,0,1,0,0,0,0,1,0
18.0,3.095,3,17,-1,0,-1,-1,0,0,1,0,0,1,0,0,0
22.0,2.55,5,18,-1,0,0,-1,0,0,1,0,0,0,1,0,0
19.0,3.035,5,17,-1,0,-1,-1,0,1,0,0,0,0,1,0,0
21.0,2.9251143268308284,3,18,0,0,0,-1,-1,0,1,0,1,0,0,0,0
19.0,3.46,1,16,1,0,0,-1,0,0,1,0,0,0,0,1,0
20.0,2.435,5,21,-1,0,0,-1,1,1,0,0,0,0,0,1,0
18.0,2.84,3,24,1,0,-1,1,0,1,0,0,0,0,1,0,0
18.0,2.9,3,22,0,-1,0,-1,0,1,0,0,0,1,0,0,0
21.0,2.885,3,29,-1,0,-1,-1,1,1,0,0,0,0,1,0,0
22.0,2.82,1,22,1,-1,0,-1,0,1,0,0,0,0,1,0,0
19.0,2.9251143268308284,0,20,0,0,-1,-1,0,1,0,0,0,0,1,0,0
20.0,2.945,1,19,-1,0,-1,-1,0,0,1,0,1,0,0,0,0
20.0,2.88,4,24,0,-1,1,0,0,1,0,0,1,0,0,0,0
18.0,2.38,3,20,-1,0,0,-1,0,0,1,0,0,0,1,0,0
22.0,2.66,1,28,0,0,0,1,0,1,0,0,1,0,0,0,0
22.0,3.085,4,17,1,0,1,0,-1,1,0,0,0,0,0,1,0
18.0,3.22,5,26,-1,0,-1,-1,-1,1,0,0,0,0,1,0,0
19.0,2.82,0,20,-1,-1,1,-1,1,0,1,0,1,0,0,0,0
27.0,3.16,2,20,-1,0,0,-1,-1,0,1,0,0,0,1,0,0
20.0,2.905,1,21,0,0,0,-1,-1,1,0,0,1,0,0,0,0
25.0,3.19,1,22,0,0,1,1,0,1,0,0,0,1,0,0,0
22.0,2.8,0,22,-1,1,-1,-1,0,1,0,0,0,0,1,0,0
20.0,3.125,4,23,0,-1,-1,1,0,0,1,0,1,0,0,0,0
20.0,2.9251143268308284,3,24,0,-1,0,0,-1,0,1,0,1,0,0,0,0
20.0,2.54,1,20,-1,-1,0,-1,1,1,0,0,0,0,0,1,0
19.0,2.575,5,25,-1,-1,0,1,0,1,0,0,0,0,0,1,0
18.0,3.335,1,23,-1,-1,-1,-1,0,0,1,0,1,0,0,0,0
20.0,3.065,2,23,-1,0,0,1,0,1,0,0,0,1,0,0,0
21.0,2.645,2,25,1,1,1,0,1,1,0,0,0,0,1,0,0
22.0,3.29,0,22,0,0,-1,-1,1,0,1,0,1,0,0,0,0
21.0,2.665,5,29,-1,0,-1,-1,0,0,1,0,1,0,0,0,0
23.0,3.415,4,23,0,0,-1,-1,-1,1,0,0,0,0,0,1,0
25.0,3.455,2,25,0,0,-1,-1,-1,0,1,0,0,1,0,0,0
21.0,3.235,0,19,0,0,-1,-1,1,0,1,0,0,0,1,0,0
28.0,2.975,3,23,-1,1,0,-1,1,0,1,0,1,0,0,0,0
21.0,3.33,2,20,0,-1,0,0,1,1,0,0,0,0,1,0,0
21.0,2.98,2,26,-1,0,0,-1,-1,0,1,0,0,0,1,0,0
21.0,2.985,1,17,0,-1,-1,1,0,1,0,0,0,1,0,0,0
19.0,3.23,2,26,0,-1,-1,-1,-1,1,0,0,1,0,0,0,0
19.0,2.715,0,23,0,1,0,-1,0,0,1,0,1,0,0,0,0
22.0,2.34,5,16,-1,1,-1,-1,-1,0,1,0,1,0,0,0,0
21.0,3.52,4,16,0,-1,0,-1,0,0,1,0,0,0,0,1,0
20.0,2.615,2,25,-1,1,1,-1,-1,1,0,0,0,0,1,0,0
23.0,3.445,0,19,0,1,-1,-1,0,0,1,0,0,0,0,0,1
24.0,2.9251143268308284,2,17,0,-1,-1,1,1,0,1,0,0,0,0,1,0
18.0,2.16,3,24,-1,-1,0,-1,0,0,1,0,1,0,0,0,0
21.0,2.76,1,22,0,0,1,-1,1,1,0,0,0,0,1,0,0
23.0,3.625,1,29,1,1,-1,-1,1,0,1,0,1,0,0,0,0
20.0,2.94,4,22,-1,1,-1,-1,-1,1,0,0,0,0,0,1,0
19.0,2.73,0,28,-1,1,0,-1,0,1,0,0,0,0,0,1,0
19.0,2.915,3,29,-1,0,-1,-1,0,1,0,0,0,0,1,0,0
23.0,3.24,3,20,1,0,-1,-1,-1,0,1,0,0,1,0,0,0
25.0,2.995,2,29,0,0,0,-1,0,1,0,0,1,0,0,0,0
28.0,2.66,4,28,-1,0,-1,-1,-1,1,0,0,1,0,0,0,0
26.0,3.14,1,20,0,0,-1,-1,0,1,0,0,0,0,1,0,0
20.0,3.315,0,29,0,-1,0,-1,0,0,1,0,0,0,0,1,0
18.0,3.26,2,22,1,-1,0,0,0,0,1,0,0,0,0,1,0
18.0,2.67,4,20,-1,1,-1,-1,0,1,0,0,0,0,0,1,0
24.0,2.695,2,25,-1,0,-1,-1,-1,1,0,0,0,0,0,1,0
21.0,3.015,4,23,0,0,-1,-1,-1,1,0,0,0,1,0,0,0
20.0,2.9251143268308284,0,16,0,0,0,1,-1,0,1,0,1,0,0,0,0
20.0,3.155,3,17,-1,-1,0,-1,-1,1,0,0,0,0,0,1,0
20.0,2.55,4,24,0,0,0,1,-1,1,0,0,0,0,0,0,1
21.0,2.395,1,23,-1,1,0,1,-1,0,1,0,0,0,0,1,0
20.0,2.9251143268308284,3,25,-1,1,0,-1,0,0,1,0,1,0,0,0,0
23.0,2.9251143268308284,3,29,-1,0,1,0,-1,1,0,0,0,0,1,0,0
18.0,2.64,5,28,-1,1,-1,0,-1,1,0,0,0,0,0,1,0
21.0,3.08,4,28,-1,-1,0,-1,-1,1,0,0,1,0,0,0,0
21.0,2.58,3,22,-1,-1,0,0,-1,0,1,0,1,0,0,0,0
21.0,3.045,2,23,-1,-1,-1,-1,0,1,0,0,0,0,0,1,0
21.0,2.56,3,24,-1,0,-1,-1,1,0,1,0,1,0,0,0,0
19.0,2.185,5,27,-1,-1,0,-1,0,0,1,0,0,0,0,0,1
19.0,2.965,0,23,1,-1,1,-1,-1,0,1,0,1,0,0,0,0
19.0,3.135,5,27,0,1,0,-1,-1,0,1,0,0,1,0,0,0
23.0,3.125,3,17,-1,0,-1,0,-1,0,1,0,1,0,0,0,0
18.0,3.03,0,22,0,0,-1,-1,1,0,1,0,0,0,0,1,0
19.0,3.09,2,24,1,0,-1,0,0,0,1,0,0,0,1,0,0
20.0,2.835,4,19,0,-1,1,-1,1,0,1,0,0,0,1,0,0
19.0,3.365,0,29,0,-1,1,-1,0,0,1,0,0,0,0,1,0
24.0,2.575,2,15,-1,0,1,-1,-1,0,1,0,0,0,0,1,0
22.0,2.715,3,15,-1,0,0,-1,-1,0,1,0,0,1,0,0,0
22.0,2.415,5,19,0,0,0,0,-1,1,0,0,1,0,0,0,0
20.0,2.215,3,17,-1,-1,0,1,-1,1,0,0,0,0,0,1,0
23.0,2.9251143268308284,2,24,1,0,1,-1,0,0,1,0,0,0,1,0,0
24.0,2.765,4,27,-1,0,0,-1,0,0,1,0,0,0,1,0,0
20.0,3.035,2,23,-1,0,0,-1,0,0,1,0,0,1,0,0,0
22.0,2.9251143268308284,5,27,-1,0,1,-1,-1,0,1,0,1,0,0,0,0
20.0,2.535,3,19,1,-1,0,0,1,1,0,0,0,0,0,1,0
19.0,3.605,2,29,0,0,-1,-1,0,0,1,0,0,0,0,1,0
21.0,2.9251143268308284,3,29,0,0,-1,-1,1,1,0,0,1,0,0,0,0
19.0,2.805,5,23,-1,1,1,-1,1,1,0,0,0,0,1,0,0
21.0,2.805,5,15,-1,-1,1,-1,-1,0,1,0,1,0,0,0,0
22.0,2.71,3,22,-1,1,0,-1,-1,1,0,0,0,0,0,1,0
22.0,2.665,0,19,-1,-1,0,-1,-1,0,1,0,1,0,0,0,0
20.0,2.505,1,21,-1,-1,0,0,-1,0,1,0,0,0,1,0,0
27.0,3.56,2,28,0,0,-1,-1,-1,1,0,0,0,1,0,0,0
18.0,2.96,1,20,-1,-1,0,-1,1,0,1,0,0,0,0,1,0
22.0,2.755,2,17,-1,-1,-1,-1,1,1,0,0,1,0,0,0,0
20.0,2.595,2,23,-1,0,0,-1,0,1,0,0,0,1,0,0,0
24.0,3.72,2,16,1,-1,0,1,0,1,0,0,0,0,0,1,0
23.0,2.915,3,29,-1,-1,0,-1,-1,1,0,1,0,0,0,0,0
24.0,3.315,2,15,-1,0,0,-1,0,0,1,1,0,0,0,0,0
23.0,2.91,3,26,-1,0,0,-1,0,1,0,0,0,0,0,1,0
18.0,2.135,3,27,-1,0,0,-1,-1,1,0,0,0,0,0,0,1
21.0,2.405,0,27,-1,0,0,-1,1,0,1,0,0,0,1,0,0
23.0,2.87,2,20,0,0,0,0,-1,0,1,0,1,0,0,0,0
18.0,3.075,0,19,0,1,0,-1,-1,1,0,0,0,0,0,1,0
18.0,2.725,3,15,-1,-1,1,-1,-1,1,0,0,0,0,0,1,0
23.0,3.525,5,15,0,1,0,-1,1,1,0,0,1,0,0,0,0
20.0,3.38,1,24,0,0,0,-1,1,0,1,0,0,0,0,1,0
23.0,2.605,5,17,-1,-1,1,-1,0,0,1,0,0,1,0,0,0
24.0,3.22,0,16,-1,1,0,-1,1,1,0,0,0,0,0,1,0
23.0,2.9,5,18,-1,0,-1,-1,1,0,1,0,0,0,1,0,0
25.0,3.37,0,28,0,0,0,-1,0,1,0,0,0,0,0,1,0
21.0,3.05,4,28,-1,0,0,0,-1,1,0,0,0,0,0,1,0
23.0,3.055,4,25,0,0,1,0,-1,0,1,0,0,0,1,0,0
22.0,2.9251143268308284,4,26,-1,-1,1,1,-1,0,1,0,0,0,1,0,0
19.0,3.425,1,29,0,-1,-1,0,-1,1,0,0,0,0,0,1,0
20.0,3.485,1,15,1,0,-1,0,0,0,1,1,0,0,0,0,0
21.0,2.76,3,20,-1,-1,0,-1,0,1,0,0,0,0,0,1,0
23.0,2.675,4,21,-1,0,1,-1,0,0,1,0,1,0,0,0,0
19.0,2.725,1,19,0,-1,1,-1,-1,1,0,0,1,0,0,0,0
24.0,2.9251143268308284,0,25,1,1,1,-1,0,1,0,0,0,0,0,1,0
20.0,2.825,0,27,0,0,-1,0,0,1,0,0,0,0,0,1,0
22.0,2.59,5,28,-1,0,-1,-1,1,0,1,0,0,0,0,1,0
18.0,2.725,3,23,-1,1,0,-1,-1,0,1,0,0,0,0,1,0
22.0,3.225,3,29,-1,0,0,-1,-1,0,1,0,0,0,1,0,0
20.0,2.78,3,20,-1,0,1,-1,1,0,1,1,0,0,0,0,0
26.0,3.22,3,20,-1,-1,0,-1,0,1,0,0,0,0,0,1,0
18.0,3.605,4,29,1,1,1,0,0,0,1,0,1,0,0,0,0
24.0,2.9,0,18,1,-1,0,-1,0,0,1,0,1,0,0,0,0
21.0,2.945,2,21,0,0,0,0,0,0,1,0,0,0,0,1,0
19.0,2.635,2,21,-1,-1,0,-1,1,1,0,0,0,1,0,0,0
21.0,3.145,0,23,0,0,-1,-1,-1,1,0,0,0,0,0,1,0
19.0,3.39,4,22,0,-1,0,-1,0,0,1,0,0,0,1,0,0
25.0,2.75,1,26,-1,1,-1,-1,-1,0,1,0,0,1,0,0,0
23.0,2.565,0,21,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0
22.0,3.365,4,17,-1,0,-1,-1,-1,0,1,0,0,0,0,1,0
20.0,2.795,1,21,-1,0,-1,-1,0,1,0,1,0,0,0,0,0
20.0,3.685,0,23,1,0,1,0,0,1,0,0,0,0,0,1,0
20.0,2.9251143268308284,5,28,0,1,1,-1,-1,0,1,0,0,0,0,1,0
24.0,3.49,1,22,0,0,0,-1,1,0,1,0,0,0,0,1,0
20.0,2.89,2,18,-1,0,-1,-1,-1,0,1,1,0,0,0,0,0
20.0,3.255,1,27,0,0,1,-1,-1,0,1,0,0,0,1,0,0
22.0,2.47,5,22,-1,-1,0,-1,-1,0,1,0,0,1,0,0,0
24.0,2.29,1,18,0,-1,0,1,0,1,0,0,0,0,1,0,0
19.0,2.53,2,26,-1,-1,1,-1,0,0,1,0,1,0,0,0,0
23.0,2.435,2,15,0,-1,0,1,-1,0,1,0,0,0,0,0,1
18.0,2.94,3,20,-1,0,-1,-1,0,1,0,0,0,0,1,0,0
22.0,3.01,2,28,1,0,0,-1,-1,1,0,0,0,0,0,0,1
21.0,3.255,1,17,-1,1,0,-1,0,0,1,1,0,0,0,0,0
18.0,2.555,4,17,-1,-1,-1,-1,-1,0,1,0,0,0,0,1,0
20.0,2.8,5,20,-1,0,-1,-1,1,0,1,1,0,0,0,0,0
25.0,2.705,5,15,-1,1,0,0,-1,0,1,0,1,0,0,0,0
24.0,2.845,2,29,0,-1,-1,-1,1,1,0,0,1,0,0,0,0
21.0,3.155,0,29,-1,-1,-1,-1,0,1,0,0,0,0,0,1,0
22.0,2.955,1,17,-1,-1,0,-1,-1,0,1,0,0,0,1,0,0
23.0,3.355,0,21,-1,0,0,-1,-1,1,0,0,1,0,0,0,0
25.0,3.33,0,28,1,0,-1,0,0,1,0,0,0,1,0,0,0
19.0,3.095,3,29,-1,0,-1,-1,1,1,0,0,1,0,0,0,0
27.0,3.31,3,26,0,-1,1,-1,-1,0,1,0,1,0,0,0,0
19.0,3.16,0,20,1,-1,0,1,-1,0,1,0,1,0,0,0,0
20.0,2.81,0,26,1,-1,0,0,0,0,1,0,0,1,0,0,0
23.0,2.795,4,17,-1,1,1,-1,0,0,1,0,0,0,0,1,0
20.0,2.925,4,15,-1,1,0,-1,1,0,1,0,0,0,1,0,0
23.0,3.45,3,24,0,0,0,-1,0,1,0,0,0,0,1,0,0
19.0,2.9251143268308284,3,15,-1,-1,-1,-1,1,0,1,0,0,1,0,0,0
22.0,3.235,4,21,0,0,1,-1,0,0,1,0,0,0,0,1,0
25.0,2.985,1,25,0,0,-1,0,1,0,1,0,1,0,0,0,0
22.0,2.94,2,28,-1,-1,-1,-1,-1,1,0,0,0,0,1,0,0
20.0,2.495,4,23,0,1,1,-1,1,1,0,0,0,0,1,0,0
20.0,2.605,3,15,-1,0,0,0,0,0,1,0,0,0,1,0,0
23.0,3.045,3,23,-1,0,1,-1,-1,1,0,1,0,0,0,0,0
23.0,3.13,4,24,-1,0,0,0,-1,1,0,0,0,1,0,0,0
22.0,2.52,3,18,-1,0,0,-1,0,0,1,1,0,0,0,0,0
21.0,2.805,3,25,0,0,1,0,1,0,1,0,0,0,0,0,1
20.0,2.885,4,17,-1,0,-1,-1,1,1,0,0,0,1,0,0,0
21.0,3.08,0,22,-1,0,0,-1,-1,1,0,0,0,0,1,0,0
28.0,2.4,5,18,0,0,0,-1,-1,0,1,0,0,0,0,1,0
21.0,3.155,5,19,-1,0,0,-1,-1,0,1,0,0,0,1,0,0
27.0,2.88,3,24,-1,0,-1,-1,1,1,0,0,0,0,0,1,0
24.0,3.125,4,17,-1,0,0,0,0,0,1,0,0,0,0,1,0
20.0,3.165,3,21,-1,1,0,-1,1,0,1,0,0,0,0,0,1
19.0,3.015,3,21,-1,-1,0,-1,0,1,0,0,0,0,1,0,0
23.0,3.15,3,28,0,1,0,-1,1,0,1,0,0,1,0,0,0
19.0,3.22,2,22,0,0,-1,-1,0,0,1,0,0,1,0,0,0
18.0,2.92,1,24,1,0,1,0,-1,0,1,0,0,1,0,0,0
20.0,3.135,0,19,0,1,0,-1,0,1,0,0,0,0,0,1,0
22.0,2.43,5,28,-1,1,-1,0,-1,1,0,0,0,1,0,0,0
18.0,2.655,5,27,0,1,-1,-1,-1,1,0,0,0,0,0,1,0
22.0,3.45,4,18,0,1,-1,-1,1,0,1,0,0,0,0,1,0
24.0,2.6,5,18,-1,0,0,-1,-1,0,1,0,0,0,0,1,0
26.0,3.405,3,15,0,0,0,-1,-1,0,1,0,1,0,0,0,0
21.0,2.705,4,29,-1,0,0,1,-1,1,0,0,1,0,0,0,0
20.0,3.34,5,18,1,0,0,0,0,1,0,0,0,0,1,0,0
20.0,2.68,5,22,-1,0,1,1,0,1,0,1,0,0,0,0,0
25.0,2.865,0,27,0,1,1,1,-1,0,1,0,0,0,0,1,0
19.0,2.805,4,23,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0
22.0,2.62,3,24,0,1,-1,0,0,1,0,0,0,0,1,0,0
23.0,2.725,5,19,0,1,-1,-1,1,1,0,0,1,0,0,0,0
23.0,2.85,0,18,1,0,1,0,1,1,0,0,0,1,0,0,0
19.0,3.04,4,16,-1,-1,0,-1,-1,0,1,0,1,0,0,0,0
21.0,2.76,1,26,0,-1,0,-1,0,0,1,1,0,0,0,0,0
20.0,2.63,5,16,-1,-1,0,-1,-1,1,0,0,0,0,0,1,0
19.0,3.32,0,28,0,-1,0,0,0,0,1,0,1,0,0,0,0
19.0,2.635,4,23,-1,0,-1,-1,0,1,0,0,0,1,0,0,0
21.0,3.53,1,22,1,1,-1,0,0,0,1,0,1,0,0,0,0
23.0,3.215,4,25,-1,1,0,0,0,1,0,0,1,0,0,0,0
